version,weight,weight_post,ft_hispanic,ft_black,ft_white,state2,dist,region,statefip,race,white,black,hispan,asian,whiteid,hispanid,blackid,asianid,raceid,pid7,pid3,ideo,pid_importance,education,education5,education4,age,income,gender,marital,fl_dem,fl_gop,fl_ingroup,fl_outgroup,condition_hard_for_blacks,blacks_no_special_favor,blacks_try_harder,blacks_got_less,rr,protest,petition,contribute_indv,contribute_party,contribute_group,work,campaign_actvt
"ANES2020TimeSeries_20220210",.3671188439,.6214587848,15,100,0,"LA",4,3,22,2,0,1,0,0,,,1,,1,1,-1,,-3,2,2,1,37,1,2,6,100,0,100,0,3,0,0,1,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.680775813,3.077624854,75,75,75,"MO",4,2,29,1,1,0,0,0,5,,,,5,7,1,6,1,2,2,1,69,19,1,4,50,60,60,50,2,4,3,5,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.20735165,3.18355822,50,50,50,"GA",5,3,-1,4,0,0,0,1,,,,3,3,5,0,4,0,3,3,2,19,21,2,6,20,20,20,20,3,2,2,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7635040289,.699566891,50,50,50,"MD",5,3,24,1,1,0,0,0,5,,,,5,6,1,6,2,7,5,4,55,21,1,1,30,60,60,30,2,2,0,2,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6515764121,.4741715094,90,90,75,"CA",33,4,6,1,1,0,0,0,5,,,,5,1,-1,3,-5,6,4,3,72,14,2,1,70,15,70,15,2,1,2,2,.4375,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",.8811969212,.7645361236,100,100,100,"NC",8,3,12,1,1,0,0,0,5,,,,5,3,0,2,0,5,3,2,20,6,2,1,50,50,50,50,1,0,0,3,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4384632645,.3416942157,50,50,85,"NJ",2,1,34,1,1,0,0,0,3,,,,3,6,1,7,3,2,2,1,65,-9,2,1,0,100,100,0,5,4,2,5,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.017902831,.9292795755,85,85,85,"WV",3,3,54,1,1,0,0,0,3,,,,3,2,-1,4,-1,3,3,2,69,20,2,1,70,0,70,0,1,0,0,1,.125,2,1,1,2,1,2,2
"ANES2020TimeSeries_20220210",.2229904964,.1730266263,60,70,,"KY",3,3,21,1,1,0,0,0,2,,,,2,1,-1,4,-4,7,5,4,79,14,2,6,70,40,70,40,2,3,1,2,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2926457588,.2353251668,85,90,,"MA",4,1,25,1,1,0,0,0,5,,,,5,2,-1,2,-1,6,4,3,27,2,2,6,40,0,40,0,1,0,0,1,.125,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.904814459,1.559313487,50,100,50,"NY",5,1,36,2,0,1,0,0,,,1,,1,1,-1,6,-5,5,3,2,53,6,2,4,100,0,100,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.23662799,2.138119699,50,40,85,"OH",7,2,-1,1,1,0,0,0,1,,,,1,7,1,,4,2,2,1,35,-9,2,1,0,100,100,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2913160508,.154835971,100,60,40,"VA",2,3,51,3,0,0,1,0,,1,,,1,1,-1,,-3,3,3,2,59,3,2,1,70,40,70,40,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2887598423,.248113236,100,100,80,"MN",4,2,27,1,1,0,0,0,2,,,,2,3,,2,,7,5,4,47,12,2,4,60,0,60,0,1,0,0,1,.125,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.070749129,.8799313027,60,50,60,"CA",48,4,6,4,0,0,0,1,,,,1,1,2,-1,4,-3,6,4,3,39,12,2,1,60,50,60,50,3,2,3,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2515481771,.2944393829,70,65,75,"MI",3,2,26,1,1,0,0,0,4,,,,4,7,1,6,3,6,4,3,64,15,1,5,20,85,85,20,4,3,3,4,.875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8367156777,.6353539224,75,72,80,"MD",1,3,24,1,1,0,0,0,2,,,,2,6,1,5,2,3,3,2,76,10,1,1,35,75,75,35,4,4,2,5,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5031125277,.777806344,50,50,50,"KY",6,3,21,2,0,1,0,0,,,2,,2,1,-1,4,-3,2,2,1,61,1,1,6,30,30,30,30,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5656463895,.4837989409,85,85,85,"OR",1,4,41,1,1,0,0,0,5,,,,5,7,1,6,1,3,3,2,70,14,2,3,0,100,100,0,5,4,2,5,1,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.9106109109,1.178481842,60,30,70,"IL",9,2,17,1,1,0,0,0,3,,,,3,,0,4,,6,4,3,80,-9,1,4,,,,,2,3,3,2,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.396425097,.2610349306,60,70,70,"IN",3,2,18,5,0,0,0,0,,,,,,4,0,4,0,3,3,2,67,-9,1,1,30,60,,,5,3,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2969101635,.2117584126,50,50,50,"AZ",9,4,4,1,1,0,0,0,4,,,,4,3,0,3,0,6,4,3,24,1,2,6,50,50,50,50,2,3,2,2,.5625,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.545943228,,,,,"TN",6,3,47,1,1,0,0,0,,,,,,7,1,6,1,8,5,4,51,20,1,1,0,70,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.7533989042,.7109895822,70,70,70,"ID",1,4,16,1,1,0,0,0,4,,,,4,7,1,7,5,6,4,3,34,19,1,1,15,85,85,15,4,2,2,4,.75,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.285721861,.3852681255,100,100,100,"SD",1,2,46,1,1,0,0,0,3,,,,3,3,0,4,0,6,4,3,43,8,2,1,70,40,70,40,2,0,0,2,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8135791528,.6150205612,85,100,85,"DC",1,3,11,2,0,1,0,0,,,1,,1,1,-1,4,-5,5,3,2,51,1,2,4,100,95,100,95,3,3,2,1,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.0657079411,.0635293486,100,85,50,"FL",19,3,12,3,0,0,1,0,,3,,,3,5,0,2,0,7,5,4,63,1,1,6,0,60,60,0,4,3,1,5,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.230238227,,,,,"PA",10,1,42,1,1,0,0,0,,,,,,3,0,4,0,7,5,4,37,9,2,6,60,60,60,60,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.1475788963,.0848901292,50,50,50,"TX",5,3,48,1,1,0,0,0,2,,,,2,4,0,5,0,6,4,3,75,4,1,4,70,0,,,2,4,3,2,.6875,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.3112570072,.2075679917,,50,85,"CO",3,4,8,1,1,0,0,0,5,,,,5,7,1,6,2,3,3,2,71,5,1,4,15,70,70,15,2,3,3,3,.6875,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",2.198840235,,,,,"CA",17,4,6,4,0,0,0,1,,,,,,2,-1,2,-1,6,4,3,27,22,2,6,60,0,60,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.1764751956,.1177641585,70,60,80,"CA",4,4,6,1,1,0,0,0,1,,,,1,1,-1,2,-5,,,,80,9,1,1,70,0,70,0,2,3,1,2,.5,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.7293948655,.710259105,90,90,90,"ME",1,1,23,1,1,0,0,0,3,,,,3,3,0,4,0,6,4,3,52,22,1,1,50,30,50,30,2,1,1,2,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.046828109,.8902071375,85,75,50,"MD",2,3,24,1,1,0,0,0,5,,,,5,3,0,2,0,6,4,3,68,18,2,1,70,0,70,0,2,1,0,2,.3125,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",3.594454764,2.947913349,70,85,70,"CA",40,4,6,3,0,0,1,0,,4,,,4,3,0,3,0,3,3,2,19,10,1,6,100,30,100,30,2,3,1,2,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8749224516,.7113033118,70,70,70,"WI",4,2,55,1,1,0,0,0,5,,,,5,2,-1,2,-1,6,4,3,57,20,1,4,70,0,70,0,2,0,0,1,.1875,2,1,1,2,1,2,2
"ANES2020TimeSeries_20220210",.4962323306,.4785207623,70,70,70,"NY",18,1,36,1,1,0,0,0,3,,,,3,2,-1,4,-3,7,5,4,58,22,1,1,60,0,60,0,1,1,0,1,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6874303894,.6121497091,,50,50,"VA",6,3,51,1,1,0,0,0,2,,,,2,4,0,3,0,2,2,1,40,12,1,5,85,85,,,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.219890748,6.508304797,70,70,70,"IL",13,2,17,1,1,0,0,0,5,,,,5,6,1,5,1,2,2,1,30,17,1,1,30,70,70,30,5,4,3,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",4.394374032,4.325973347,70,70,70,"OK",3,3,40,1,1,0,0,0,5,,,,5,6,1,,1,2,2,1,59,20,1,1,0,60,60,0,4,4,3,5,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.26456709,.212549781,85,85,85,"MI",11,2,26,1,1,0,0,0,5,,,,5,2,-1,4,-1,5,3,2,71,5,2,3,60,20,60,20,2,4,2,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4721035884,.3495065588,0,50,100,"VA",7,3,51,1,1,0,0,0,3,,,,3,7,1,,2,6,4,3,73,11,1,1,15,70,70,15,3,2,3,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5087617041,.4692888899,60,60,60,"LA",5,3,22,,0,0,0,0,,,,,,1,-1,4,-1,2,2,1,,-9,2,5,85,2,85,2,3,2,0,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1659499209,,,,,"CO",7,4,8,1,1,0,0,0,,,,,,4,,4,,6,4,3,73,1,2,3,,,,,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.4297753143,.3296823504,85,85,85,"FL",22,3,12,1,1,0,0,0,5,,,,5,1,-1,1,-5,3,3,2,68,8,2,1,100,0,100,0,1,0,0,1,.125,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.427359763,1.240453243,50,50,50,"KY",6,3,21,1,1,0,0,0,5,,,,5,6,1,7,1,4,3,2,47,10,1,4,0,60,60,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5175201111,.6575821299,40,75,100,"IL",15,2,17,1,1,0,0,0,1,,,,1,6,1,,1,3,3,2,63,5,1,1,50,50,50,50,2,4,3,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2556051876,.2234291473,50,50,50,"ND",1,2,38,1,1,0,0,0,5,,,,5,4,0,5,0,3,3,2,48,-5,2,1,40,50,,,3,1,0,4,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5173402034,.6424781758,85,100,95,"CA",46,4,6,3,0,0,1,0,,3,,,3,6,1,5,3,5,3,2,59,12,2,4,70,40,40,70,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3258287899,.4053437687,,,,"OH",10,2,-1,2,0,1,0,0,,,,,,4,,,,4,3,2,35,-9,-9,3,0,0,,,,,0,,,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6627930827,.4825141429,70,70,85,"CA",12,4,6,1,1,0,0,0,3,,,,3,1,-1,2,-4,6,4,3,73,14,1,6,85,30,85,30,2,1,1,2,.375,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.909762296,1.733806308,50,50,50,"OH",5,2,39,1,1,0,0,0,5,,,,5,5,0,6,0,3,3,2,56,17,1,1,5,60,60,5,4,2,2,4,.75,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.9080618957,.5971234247,50,50,,"MO",1,2,29,1,1,0,0,0,3,,,,3,1,-1,2,-3,6,4,3,70,-9,1,1,85,0,85,0,2,2,1,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3515963287,.2577650206,50,55,50,"TX",25,3,48,1,1,0,0,0,5,,,,5,2,-1,3,-1,7,5,4,80,15,1,1,70,30,70,30,2,3,1,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.134226653,2.213056975,70,70,60,"NY",8,1,36,3,0,0,1,0,,5,,,5,7,1,3,1,1,1,1,34,-9,1,6,60,50,50,60,1,0,4,1,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2001948232,.1276978541,50,50,50,"FL",5,3,12,1,1,0,0,0,4,,,,4,6,1,5,1,5,3,2,72,-9,1,4,60,50,50,60,2,2,1,2,.4375,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7333070353,.5109595702,100,100,100,"WI",2,2,-1,1,1,0,0,0,1,,,,1,1,-1,,-3,3,3,2,59,4,2,3,85,40,85,40,5,4,3,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.602229571,2.081183559,50,50,50,"MO",7,2,29,1,1,0,0,0,3,,,,3,1,-1,2,-4,2,2,1,61,16,2,1,85,0,85,0,2,3,0,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1069529749,.07665232,70,50,70,"TX",18,3,48,1,1,0,0,0,3,,,,3,2,-1,4,-3,,,,69,1,1,-8,85,15,85,15,2,3,1,2,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.076115628,,,,,"CA",49,4,6,4,0,0,0,1,,,,,,3,0,4,0,7,5,4,,17,2,1,70,5,70,5,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.1653194993,.099365597,85,,100,"CA",6,4,6,1,1,0,0,0,3,,,,3,1,-1,1,-4,6,4,3,74,1,1,1,70,0,70,0,1,1,0,1,.1875,1,1,1,1,1,2,3
"ANES2020TimeSeries_20220210",.875190316,,,,,"VA",8,3,51,1,1,0,0,0,,,,,,7,1,7,5,8,5,4,50,-5,1,1,0,100,100,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.4257296613,.3555552726,100,100,100,"NE",1,2,-1,1,1,0,0,0,3,,,,3,3,0,1,0,2,2,1,31,2,2,6,20,0,20,0,3,2,3,3,.6875,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.314442278,,,,,"AR",4,3,5,1,1,0,0,0,,,,,,7,1,6,3,7,5,4,62,18,2,4,0,100,100,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.118020197,,,,,"MN",1,2,27,1,1,0,0,0,,,,,,3,0,4,0,6,4,3,60,20,1,1,60,30,60,30,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.4929228747,,,,,"FL",11,3,12,5,0,0,0,0,,,,,,4,0,3,0,7,5,4,63,5,2,6,50,30,,,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.5980744104,.54066191,60,50,80,"CA",9,4,6,1,1,0,0,0,2,,,,2,1,-1,2,-3,3,3,2,56,10,2,6,70,15,70,15,2,1,1,2,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6237529622,1.053645614,75,70,85,"IL",4,2,-1,1,1,0,0,0,3,,,,3,6,1,5,2,8,5,4,32,21,2,1,50,50,50,50,2,4,1,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5626128164,.4791178452,85,85,85,"CA",37,4,6,2,0,1,0,0,,,1,,1,1,-1,3,-3,3,3,2,65,7,2,4,85,15,85,15,2,3,0,1,.375,1,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3079625069,.2519800255,85,85,85,"NY",21,1,36,1,1,0,0,0,3,,,,3,7,1,6,4,6,4,3,59,8,1,1,0,70,70,0,5,0,1,4,.625,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3572790763,.3517628168,80,80,80,"OK",3,3,40,1,1,0,0,0,5,,,,5,3,0,3,0,8,5,4,77,21,2,3,75,20,75,20,2,0,0,2,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1290146598,.0791389581,60,,40,"CO",4,4,8,3,0,0,1,0,,4,,,4,7,1,6,4,4,3,2,69,3,2,4,0,100,100,0,2,3,0,3,.5,2,1,2,1,1,2,2
"ANES2020TimeSeries_20220210",.5951720686,.4822617097,50,50,90,"MO",6,2,29,1,1,0,0,0,2,,,,2,6,1,5,3,7,5,4,26,8,2,1,15,85,85,15,2,3,1,2,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.359444553,1.291413532,50,70,70,"MI",10,2,26,1,1,0,0,0,3,,,,3,6,1,,1,5,3,2,,18,1,1,0,100,100,0,2,3,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.306617899,1.443171897,100,70,85,"NJ",8,1,-1,3,0,0,1,0,,1,,,1,2,-1,3,-3,2,2,1,38,3,2,5,85,60,85,60,4,4,4,2,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.543494679,.4861319009,100,100,85,"FL",21,3,12,1,1,0,0,0,4,,,,4,1,-1,2,-2,7,5,4,30,11,2,6,70,15,70,15,1,0,0,2,.1875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1394685131,.1057956503,,85,85,"VA",3,3,51,2,0,1,0,0,,,1,,1,3,0,5,0,8,5,4,60,2,2,4,30,0,30,0,1,0,0,1,.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4538303917,.3808761466,50,20,20,"GA",11,3,13,4,0,0,0,1,,,,1,1,2,-1,4,-2,2,2,1,36,4,1,1,70,0,70,0,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1189863675,.1351195941,60,50,70,"KS",4,2,20,1,1,0,0,0,4,,,,4,6,1,6,3,4,3,2,68,2,1,4,15,70,70,15,4,2,2,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.300599024,1.09400633,50,50,50,"DC",1,3,11,1,1,0,0,0,5,,,,5,5,,5,,6,4,3,26,9,1,6,0,15,15,0,4,2,2,4,.75,2,2,2,2,2,1,1
"ANES2020TimeSeries_20220210",.9767300969,.813662372,85,70,85,"FL",18,3,12,1,1,0,0,0,3,,,,3,7,1,6,3,6,4,3,80,18,1,1,0,70,70,0,5,2,2,5,.875,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.024746685,.9440978479,100,100,100,"CA",27,4,6,1,1,0,0,0,5,,,,5,1,-1,3,-3,7,5,4,32,21,2,1,95,25,95,25,1,0,0,1,.125,1,1,1,2,2,2,1
"ANES2020TimeSeries_20220210",6.17089585,6.634251459,85,85,100,"TX",35,3,-1,3,0,0,1,0,,1,,,1,2,-1,4,-2,1,1,1,,22,1,5,70,70,70,70,1,4,3,1,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8472647362,,,,,"NY",16,1,36,1,1,0,0,0,,,,,,1,-1,2,-5,6,4,3,80,8,2,3,70,0,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.1600178373,.1349134871,15,85,15,"NC",2,3,37,6,0,0,0,0,,,1,,,2,-1,,-3,7,5,4,31,1,2,6,85,50,85,50,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.337836596,1.171320139,75,75,75,"NY",27,1,36,3,0,0,1,0,,5,,,5,7,1,6,3,,,,37,20,1,1,15,85,85,15,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",6.354141164,6.62206246,60,100,30,"FL",1,3,12,2,0,1,0,0,,,1,,1,1,-1,5,-3,2,2,1,26,22,1,6,70,30,70,30,4,2,1,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.251895313,2.037657955,0,0,0,"KY",2,3,-1,1,1,0,0,0,3,,,,3,1,-1,4,-1,2,2,1,20,3,1,6,0,0,0,0,3,3,2,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.19944193,1.075625182,85,70,85,"DC",1,3,11,1,1,0,0,0,4,,,,4,7,1,5,1,5,3,2,72,22,2,1,30,100,100,30,5,3,2,5,.9375,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8298052947,.6129476618,50,50,50,"CA",13,4,6,1,1,0,0,0,3,,,,3,7,1,6,4,6,4,3,65,11,1,6,15,100,100,15,4,3,2,3,.75,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3404078604,.3326561251,100,100,,"TX",36,3,48,1,1,0,0,0,5,,,,5,5,0,6,0,3,3,2,47,14,2,4,40,85,85,40,5,0,2,5,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8650180912,1.770250529,90,70,90,"MS",4,3,-1,3,0,0,1,0,,3,,,3,1,-1,,-1,2,2,1,18,1,2,4,70,,70,,2,3,0,5,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.751656713,.5563505708,100,100,50,"OR",3,4,41,1,1,0,0,0,5,,,,5,3,0,4,0,1,1,1,27,2,2,6,50,50,50,50,1,0,0,1,.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5096034656,.445807706,65,60,100,"FL",14,3,12,1,1,0,0,0,3,,,,3,7,1,4,4,5,3,2,48,9,2,6,60,70,70,60,5,3,2,5,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.591061813,,,,,"NY",20,1,36,1,1,0,0,0,,,,,,2,-1,4,-1,2,2,1,74,9,1,1,45,45,45,45,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.4083434536,.3575819905,85,85,85,"TX",17,3,48,1,1,0,0,0,3,,,,3,7,1,6,1,3,3,2,69,16,2,3,0,70,70,0,5,2,2,5,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2057858293,.1571660434,100,70,85,"IN",2,2,18,1,1,0,0,0,1,,,,1,3,0,,0,2,2,1,52,1,1,6,70,70,70,70,2,3,3,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6252323742,,,,,"CA",22,4,6,1,1,0,0,0,,,,,,7,1,6,4,5,3,2,63,18,2,4,0,70,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.12786356,.8948043827,50,50,50,"PA",5,1,42,1,1,0,0,0,4,,,,4,6,1,5,1,6,4,3,58,6,1,1,10,10,10,10,2,1,2,3,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.075066562,1.104275719,85,85,85,"NJ",8,1,-1,1,1,0,0,0,4,,,,4,5,0,4,0,3,3,2,55,21,1,1,15,70,70,15,4,2,2,3,.6875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8257578566,.8262115179,60,80,70,"PA",9,1,42,1,1,0,0,0,5,,,,5,2,-1,2,-1,2,2,1,80,5,2,3,60,0,60,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5621327631,.6148582856,100,100,70,"NY",20,1,36,1,1,0,0,0,4,,,,4,2,-1,3,-2,6,4,3,46,21,2,4,60,60,60,60,2,4,1,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6658586837,.5210259659,100,85,100,"FL",16,3,12,5,0,0,0,0,,,,,,7,1,7,1,6,4,3,77,8,2,3,30,60,60,30,2,3,1,3,.5625,2,1,2,2,1,1,2
"ANES2020TimeSeries_20220210",1.05158156,1.012012435,100,100,100,"WA",8,4,53,3,0,0,1,0,,5,,,5,3,0,4,0,6,4,3,,15,1,1,100,0,100,0,5,2,2,5,.875,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.5112460521,.411025317,100,100,100,"AL",3,3,1,1,1,0,0,0,4,,,,4,7,1,5,1,2,2,1,56,3,2,5,,85,85,,5,4,4,5,1.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7492832019,.6276339773,100,100,40,"NJ",12,1,34,6,0,0,0,0,5,,2,,,2,-1,1,-1,6,4,3,42,13,2,6,70,0,70,0,1,0,0,1,.125,2,1,2,2,1,2,1
"ANES2020TimeSeries_20220210",.3126375482,.2392121085,70,70,70,"TN",2,3,47,1,1,0,0,0,3,,,,3,7,1,,5,2,2,1,63,1,1,6,0,100,100,0,1,4,0,5,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.437079711,1.594846555,50,50,50,"TN",2,3,47,1,1,0,0,0,5,,,,5,7,1,6,2,5,3,2,24,-9,1,6,0,85,85,0,2,4,3,4,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7168739926,.5863644612,100,100,100,"SC",1,3,45,1,1,0,0,0,5,,,,5,7,1,4,4,4,3,2,42,9,2,1,0,100,100,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.456359167,1.163453481,85,85,85,"IL",9,2,17,1,1,0,0,0,3,,,,3,1,-1,3,-3,6,4,3,67,22,2,1,85,30,85,30,1,0,0,1,.125,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.8231303341,.850737543,85,85,85,"NY",12,1,36,1,1,0,0,0,5,,,,5,2,-1,3,-1,,,,78,20,2,3,70,20,70,20,2,1,1,1,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9358688713,.7866302723,100,100,100,"MA",8,1,25,1,1,0,0,0,3,,,,3,1,-1,1,-5,7,5,4,65,17,1,1,100,0,100,0,1,0,1,2,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.143392612,1.072803545,70,60,50,"OH",9,2,39,1,1,0,0,0,4,,,,4,3,0,5,0,6,4,3,25,13,1,6,30,20,30,20,1,2,0,2,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.617818414,2.579108421,,,,"VA",8,3,51,1,1,0,0,0,,,,,,1,-1,3,-3,6,4,3,24,22,2,6,70,10,70,10,1,0,0,1,.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8025090443,.7309062124,70,70,90,"FL",10,3,12,1,1,0,0,0,1,,,,1,7,1,6,4,7,5,4,40,18,2,1,0,100,100,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.493841896,.8537768718,90,55,75,"TX",34,3,48,3,0,0,1,0,,2,,,2,6,1,6,3,6,4,3,60,10,1,1,30,30,30,30,4,1,1,4,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4458613663,.7835247736,50,50,50,"SD",1,2,46,1,1,0,0,0,4,,,,4,7,1,6,2,6,4,3,48,17,2,4,10,70,70,10,2,3,1,3,.5625,2,2,2,2,1,2,1
"ANES2020TimeSeries_20220210",1.798290446,1.976558237,,100,,"AL",1,3,1,2,0,1,0,0,,,1,,1,1,-1,,-5,2,2,1,32,5,2,6,85,0,85,0,1,2,0,1,.25,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.1553597815,.1124667318,85,85,85,"FL",21,3,12,1,1,0,0,0,2,,,,2,6,1,3,1,6,4,3,49,1,2,1,15,85,85,15,3,3,2,4,.75,2,2,2,2,2,2,0
